ID,TIPO PRODUTO,QUANTIDADE (Kg),Nº ONU,Nº PERIGO,CLASSE,RAIO MINIMO,RAIO MAXIMO,RAIO INCENDIO,RISCO EXPLOSAO,OBSERVAÇÕES,ONU_NORM,ONU_LIMPEZA,CLASSE_NORM,CLASSE_LIMPEZA,CLASSE_DESC,PRODUTO_CANON
654,Sucedaneo de essencia de terebentina,1496.0,1300,30 ou 33,3.0,50,300.0,800,True,,1300,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,sucedaneo de essencia de terebentina
654,Resina em solucao,14362.0,1866,30 ou 33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
655,Aerossois,108.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
656,Diisocianato de toluileno,20200.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
657,Adesivos contendo um liquido inflamavel,4650.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
658,Tintas ou materias aparentadas as tintas,6913.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
659,Liquido inflamavel n.s.a.,250.0,1993,30,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
660,Materia perigosa do ponto de vista do ambiente solida n.s.a.,242.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
661,Diisocianato de toluileno,20350.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
662,Cloro,11840.0,1017,268,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
663,Resina em solucao,17000.0,1866,30,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
664,Tetracloroetileno,17000.0,1897,60,6.1,50,100.0,800,True,,1897,ok,6.1,ok,6.1 — Matérias tóxicas,tetracloroetileno
665,Acumuladores electricos cheios de electrolito liquido acido,18000.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
666,Acendalhas solidas impregnadas de liquido inflamavel,18000.0,2623,40,4.1,25,100.0,800,True,,2623,ok,4.1,ok,4.1 — Sólidos inflamáveis,acendalhas solidas impregnadas de liquido inflamavel
667,Tintas ou materias aparentadas as tintas,6144.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
668,Materia perigosa do ponto de vista do ambiente solida n.s.a.,600.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
669,Tintas ou materias aparentadas as tintas,5150.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
670,Tintas ou materias aparentadas as tintas,7633.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
671,Acendalhas solidas impregnadas de liquido inflamavel,36000.0,2623,40,4.1,25,100.0,800,True,,2623,ok,4.1,ok,4.1 — Sólidos inflamáveis,acendalhas solidas impregnadas de liquido inflamavel
672,"Hidrocarbonetos gasosos em mistura liquefeita, nsa",21500.0,1965,23,2.0,100,800.0,1600,True,,1965,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"hidrocarbonetos gasosos em mistura liquefeita, nsa"
673,Acendalhas solidas impregnadas de liquido inflamavel,18000.0,2623,40,4.1,25,100.0,800,True,,2623,ok,4.1,ok,4.1 — Sólidos inflamáveis,acendalhas solidas impregnadas de liquido inflamavel
674,Materia perigosa do ponto de vista do ambiente solida n.s.a.,300.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
631,Hidrocarbonetos liquidos n.s.a.,6290.0,3295,30,3.0,50,300.0,800,True,,3295,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,hidrocarbonetos liquidos n.s.a.
675,Acendalhas solidas impregnadas de liquido inflamavel,18000.0,2623,40,4.1,25,100.0,800,True,,2623,ok,4.1,ok,4.1 — Sólidos inflamáveis,acendalhas solidas impregnadas de liquido inflamavel
676,Materia perigosa do ponto de vista do ambiente solida n.s.a.,1000.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
677,Materia perigosa do ponto de vista do ambiente solida n.s.a.,1000.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
678,Aerossois,9000.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
679,Acendalhas solidas impregnadas de liquido inflamavel,17640.0,2623,40,4.1,25,100.0,800,True,,2623,ok,4.1,ok,4.1 — Sólidos inflamáveis,acendalhas solidas impregnadas de liquido inflamavel
680,Cloro,11840.0,1017,268,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
681,Adesivos contendo um liquido inflamavel,4650.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
682,Solido organico inflamavel n.s.a.,7200.0,1325,40,4.1,25,100.0,800,True,,1325,ok,4.1,ok,4.1 — Sólidos inflamáveis,solido organico inflamavel n.s.a.
683,Materia perigosa do ponto de vista do ambiente solida n.s.a.,800.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
684,Butanol,202.0,1120,30 ou 33,3.0,50,300.0,800,True,,1120,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,butanol
684,Tintas ou materias aparentadas as tintas,1910.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
684,Tolueno,202.0,1294,33,3.0,50,300.0,800,True,,1294,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tolueno
684,Sucedaneo de essencia de terebentina,202.0,1300,30 ou 33,3.0,50,300.0,800,True,,1300,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,sucedaneo de essencia de terebentina
684,Xilenos,405.0,1307,30 ou 33,3.0,50,300.0,800,True,,1307,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,xilenos
684,Resina em solucao,60.0,1866,30 ou 33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
684,Liquido inflamavel toxico n.s.a.,30.0,1992,30 ou 33,3.0,50,,800,True,,1992,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel toxico n.s.a.
685,Hidroxido de potassio solido,13591.0,1813,80,8.0,50,,800,True,,1813,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de potassio solido
686,Materia perigosa do ponto de vista do ambiente solida n.s.a.,4000.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
687,Metilamina em solucao aquosa,15600.0,1235,338,3.0,50,,800,True,,1235,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,metilamina em solucao aquosa
688,Acendalhas solidas impregnadas de liquido inflamavel,19757.0,2623,40,4.1,25,100.0,800,True,,2623,ok,4.1,ok,4.1 — Sólidos inflamáveis,acendalhas solidas impregnadas de liquido inflamavel
689,Cloro,11780.0,1017,26,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
690,Adesivos contendo um liquido inflamavel,4650.0,1133,30 ou 33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
691,Acido cloridrico,24000.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
692,Hidroxido de sodio solido,72000.0,1823,80,8.0,50,,800,True,,1823,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio solido
693,Solido organico inflamavel n.s.a.,10200.0,1325,40,4.1,25,100.0,800,True,,1325,ok,4.1,ok,4.1 — Sólidos inflamáveis,solido organico inflamavel n.s.a.
960,Adesivos contendo um liquido inflamavel,13750.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
961,Peroxido de hidrogenio em solucao aquosa,0.0,2014,58,5.1,50,,800,True,,2014,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa
961,Metilato de sodio em solucao,0.0,1289,38,3.0,50,50.0,800,True,,1289,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,metilato de sodio em solucao
961,Acrilatos de butilo estabilizados,0.0,2348,39,3.0,50,300.0,800,True,,2348,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,acrilatos de butilo estabilizados
961,Diisocianato de toluileno,0.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
961,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
962,Acido cloridrico,13982.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
963,Adesivos contendo um liquido inflamavel,19500.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
964,Adesivos contendo um liquido inflamavel,19500.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
965,Peroxido de hidrogenio em solucao aquosa estabilizado,0.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
965,Diisocianato de toluileno,0.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
965,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
966,Esteres n.s.a.,0.0,3272,30 ou 33,3.0,50,300.0,800,True,,3272,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,esteres n.s.a.
967,Dioxido de carbono liquido refrigerado,24100.0,2187,22,2.0,100,100.0,800,True,,2187,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono liquido refrigerado
968,Adesivos contendo um liquido inflamavel,24000.0,1133,30,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
969,Materia perigosa do ponto de vista do ambiente solida n.s.a.,12920.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
970,Adesivos contendo um liquido inflamavel,22000.0,1133,30,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
971,Trietilamina,0.0,1296,338,3.0,50,50.0,800,True,,1296,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,trietilamina
972,Liquido inflamavel n.s.a.,13594.0,1993,30,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
973,Acido cloridrico,8712.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
974,Diisocianato de toluileno,42880.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
975,Acido cloridrico,28000.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
976,Peroxido de hidrogenio em solucao aquosa estabilizado,0.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
977,Ferro-silicio,91300.0,1408,462,4.3,50,,800,True,,1408,ok,4.3,ok,4.3 — Em contacto c/ água libertam gases inflamáveis,ferro-silicio
978,Ferro-silicio,91300.0,1408,462,4.3,50,,800,True,,1408,ok,4.3,ok,4.3 — Em contacto c/ água libertam gases inflamáveis,ferro-silicio
979,Gasolina,20800.0,1203,33,3.0,50,300.0,800,True,,1203,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,gasolina
980,Isqueiros ou recargas para isqueiros contendo um gas inflama,17600.0,1057,23,2.0,100,800.0,1600,True,,1057,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,isqueiros ou recargas para isqueiros contendo um gas inflama
981,Tintas ou materias aparentadas as tintas,26443.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
982,Dioxido de carbono liquido refrigerado,24000.0,2187,22,2.0,100,100.0,800,True,,2187,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono liquido refrigerado
983,Essencia de terebentina,21142.0,1299,30,3.0,50,300.0,800,True,,1299,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,essencia de terebentina
984,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
985,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
986,Diclorometano,15246.0,1593,60,6.1,50,100.0,800,True,,1593,ok,6.1,ok,6.1 — Matérias tóxicas,diclorometano
987,Diisocianato de toluileno,42880.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
988,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
989,Liquido corrosivo n.s.a.,9000.0,1760,80,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
990,Tintas ou materias aparentadas as tintas,18000.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
991,Materia perigosa do ponto de vista do ambiente solida n.s.a.,45540.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
991,Resina em solucao,21940.0,1866,33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
991,Gas refrigerante,20276.0,3159,20,2.0,100,500.0,800,True,,3159,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,gas refrigerante
992,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
993,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
994,Peroxido de hidrogenio em solucao aquosa estabilizado,0.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
994,Dioxido de carbono liquido refrigerado,0.0,2187,22,2.0,100,100.0,800,True,,2187,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono liquido refrigerado
994,Tintas ou materias aparentadas as tintas,0.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
995,Resina em solucao,0.0,1866,33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
996,Dioxido de carbono liquido refrigerado,0.0,2187,22,2.0,100,100.0,800,True,,2187,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono liquido refrigerado
996,Peroxido de hidrogenio em solucao aquosa estabilizado,0.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
996,Tintas ou materias aparentadas as tintas,0.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
997,Aminas liquidas corrosivas n.s.a.,7844.0,2735,88,8.0,50,,800,True,,2735,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,aminas liquidas corrosivas n.s.a.
998,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
999,Diisocianato de toluileno,21440.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
694,Materia perigosa do ponto de vista do ambiente solida n.s.a.,300.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
695,Produtos de perfumaria,680.0,1266,30,3.0,50,300.0,800,True,,1266,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,produtos de perfumaria
696,Cloro,23920.0,1017,26,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
697,Cloro,11800.0,1017,26,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
698,Acido cloridrico,24000.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
699,Materia perigosa do ponto de vista do ambiente solida n.s.a.,1050.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
700,Acidos alquilsulfonicos liquidos,8000.0,2586,80,8.0,50,,800,True,,2586,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acidos alquilsulfonicos liquidos
701,Liquido organico toxico inflamavel n.s.a.,14300.0,2929,63,6.1,50,,800,True,,2929,ok,6.1,ok,6.1 — Matérias tóxicas,liquido organico toxico inflamavel n.s.a.
702,Azoto comprimido,1490.0,1066,20,2.0,100,100.0,800,True,,1066,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,azoto comprimido
702,Acido sulfurico com mais de 51% de acido,12000.0,1830,80,8.0,50,,800,True,,1830,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido sulfurico com mais de 51% de acido
702,"Gas comprimido, n.s.a.",170.0,1956,20,2.0,100,500.0,800,False,,1956,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"gas comprimido, n.s.a."
703,Dioxido de carbono liquido refrigerado,20000.0,2187,22,2.0,100,100.0,800,True,,2187,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono liquido refrigerado
704,Acendalhas solidas impregnadas de liquido inflamavel,20238.0,2623,40,4.1,25,100.0,800,True,,2623,ok,4.1,ok,4.1 — Sólidos inflamáveis,acendalhas solidas impregnadas de liquido inflamavel
705,Recipientes de baixa capacidade contendo gas,190.0,2037,20,2.0,50,,800,True,,2037,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,recipientes de baixa capacidade contendo gas
706,Acidos alquilsulfonicos liquidos,8000.0,2586,80,8.0,50,,800,True,,2586,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acidos alquilsulfonicos liquidos
707,Tintas ou materias aparentadas as tintas,72.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
708,Adesivos contendo um liquido inflamavel,18000.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
709,Materia perigosa do ponto de vista do ambiente solida n.s.a.,3323.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
710,Adesivos contendo um liquido inflamavel,18000.0,1133,30 ou 33,3.1,50,300.0,800,True,,1133,ok,3,recuperado major de '3.1' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
711,Etanol em solucao,6186.0,1170,33,3.0,50,300.0,800,True,,1170,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,etanol em solucao
712,Cloro,23821.0,1017,26,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
713,Tintas ou materias aparentadas as tintas,4524.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
714,Materia perigosa do ponto de vista do ambiente solida n.s.a.,3791.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
715,Tintas ou materias aparentadas as tintas,250.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
716,Tintas ou materias aparentadas as tintas,4945.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
717,Tintas ou materias aparentadas as tintas,3082.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
718,Acumuladores electricos cheios de electrolito liquido acido,10285.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
719,Materia perigosa do ponto de vista do ambiente solida n.s.a.,3529.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
720,Liquido corrosivo n.s.a.,420.0,1760,80,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
720,Liquido inflamavel n.s.a.,600.0,1993,33,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
720,Liquido corrosivo toxico n.s.a.,300.0,2922,86,8.0,50,,800,True,,2922,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo toxico n.s.a.
720,Liquido organico corrosivo acido n.s.a.,300.0,3265,80,8.0,50,,800,True,,3265,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido organico corrosivo acido n.s.a.
721,Adesivos contendo um liquido inflamavel,5115.0,1133,30 ou 33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
